cliente_id;idade;genero;uf;data_cadastro
864;47;F;RJ;2021-04-17
865;60;M;MG;2024-05-01
866;34;;SP;2025-01-31
867;43;F;SP;2022-06-06
868;53;F;ES;2022-09-29
869;18;M;MG;2023-02-26
870;25;F;ES;2023-10-16
871;52;Outro;RJ;2024-07-26
872;32;Outro;PR;2024-02-26
873;64;F;PR;2021-12-07
874;39;;MG;2022-11-28
875;31;F;ES;2021-02-28
876;43;F;ES;2024-04-20
877;45;F;RJ;2022-08-09
878;40;M;ES;2025-03-18
879;31;F;SC;2021-08-31
880;41;F;SC;2021-08-16
881;19;Outro;SP;2022-07-14
882;62;F;SC;2022-06-02
883;43;F;SC;2022-07-09
884;31;M;SP;2024-03-14
885;24;M;SC;2021-05-07
886;20;Outro;SC;2021-12-01
887;64;Outro;SP;2023-01-28
888;40;F;MG;2024-12-02
889;63;F;RS;2021-05-01
890;60;F;SP;2025-11-03
891;64;M;SP;2022-12-02
892;62;F;SC;2024-08-01
893;35;M;PR;2021-08-30
894;55;F;RS;2021-03-19
895;52;F;SC;2025-05-13
896;32;F;MG;2022-03-26
897;42;F;SP;2025-02-02
898;54;F;RJ;2024-04-19
899;45;F;SP;2025-05-25
900;27;F;RS;2021-09-22
901;56;F;MG;2025-10-06
902;34;M;RS;2022-11-13
903;56;M;ES;2021-10-22
904;39;F;RS;2023-08-23
905;43;M;SC;2023-06-09
906;61;F;PR;2021-09-04
907;42;F;PR;2022-02-28
908;34;F;SC;2023-12-19
909;30;F;SC;2023-04-13
910;37;M;MG;2025-01-21
911;42;F;SP;2021-01-11
912;21;;RJ;2021-12-13
913;27;F;SP;2023-05-02
914;20;F;SP;2023-10-26
915;58;Outro;RJ;2025-10-07
916;62;F;PR;2024-10-25
917;35;F;SP;2025-01-21
918;64;F;ES;2021-09-02
919;53;F;ES;2021-09-06
920;64;F;MG;2023-08-03
921;39;F;MG;2022-03-11
922;51;F;RS;2024-12-14
923;64;F;RJ;2021-04-15
924;25;F;RJ;2021-08-30
925;57;F;MG;2024-07-19
926;61;F;SC;2022-06-03
927;36;F;SP;2025-10-26
928;59;F;SC;2022-12-30
929;58;F;PR;2023-12-04
930;54;F;ES;2023-11-16
931;23;F;RJ;2021-06-30
932;43;F;MG;2022-08-27
933;51;F;ES;2022-03-04
934;62;F;SC;2021-09-25
935;23;F;RJ;2023-05-08
936;54;F;RJ;2022-08-03
937;50;F;RS;2023-05-26
938;39;F;SP;2021-05-31
939;38;F;RJ;2025-06-28
940;23;F;PR;2022-08-23
941;23;Outro;RJ;2021-04-05
942;21;M;PR;2022-01-17
943;47;M;SC;2022-05-30
944;28;M;RS;2025-10-10
945;47;F;SP;2023-07-19
946;48;F;RS;2025-06-26
947;41;F;PR;2025-09-09
948;26;F;SC;2024-12-22
949;20;F;ES;2024-12-19
950;48;M;RS;2021-07-18
951;57;M;RS;2021-01-08
952;54;F;RJ;2025-11-16
953;53;F;RS;2023-03-16
954;41;F;MG;2021-11-23
955;48;M;MG;2025-09-10
956;23;M;PR;2025-06-06
957;19;;SP;2025-07-06
958;37;F;PR;2023-05-21
959;45;F;RS;2023-11-11
960;28;F;RS;2025-04-19
961;21;F;SC;2021-09-12
962;32;Outro;RS;2024-12-27
963;23;;SC;2025-03-09
964;47;F;RS;2023-11-17
965;55;F;RS;2022-06-04
966;19;F;PR;2023-07-19
967;32;M;PR;2022-06-14
968;28;F;ES;2023-08-05
969;25;F;SC;2022-05-15
970;43;F;ES;2024-06-10
971;62;F;PR;2024-11-20
972;61;Outro;SP;2024-08-23
973;22;F;RJ;2022-05-25
974;23;F;SC;2025-09-23
975;43;F;MG;2022-02-28
976;21;F;ES;2021-05-30
977;36;M;SC;2024-11-16
978;37;F;RJ;2025-02-22
979;50;F;ES;2022-10-30
980;37;M;SC;2023-08-04
981;29;F;ES;2023-12-07
982;64;F;ES;2021-11-08
983;18;F;PR;2021-05-19
984;43;F;RS;2024-11-29
985;31;M;PR;2023-07-11
986;55;M;ES;2025-08-05
987;54;F;ES;2021-01-14
988;28;F;RS;2023-02-10
989;53;F;MG;2025-11-07
990;30;F;RJ;2025-03-23
991;60;F;RS;2025-04-24
992;20;M;RJ;2021-07-04
993;50;F;SP;2024-02-13
994;23;F;RS;2021-04-20
995;27;F;SP;2025-05-20
996;22;F;SP;2023-01-13
997;40;M;PR;2021-10-08
998;27;F;PR;2022-06-27
999;61;F;MG;2021-03-27
1000;19;;PR;2021-05-18
1001;30;F;SP;2025-01-29
1002;57;F;SC;2021-03-18
1003;19;F;ES;2024-03-06
1004;37;;SP;2025-07-16
1005;18;;MG;2023-09-02
1006;54;F;ES;2023-02-15
1007;26;F;PR;2023-10-14
1008;34;Outro;ES;2021-04-07
1009;26;F;SC;2023-09-22
1010;28;F;MG;2025-04-04
1011;32;M;PR;2023-03-09
1012;41;F;RJ;2023-10-30
1013;55;F;SP;2021-03-24
1014;52;M;RS;2021-02-16
1015;47;F;SC;2025-03-16
1016;48;F;SC;2022-03-06
1017;22;F;RS;2024-01-19
1018;61;F;SP;2022-05-28
1019;31;F;MG;2025-08-25
1020;28;F;MG;2025-08-16
1021;26;F;SC;2024-12-08
1022;51;M;SP;2022-05-28
1023;29;F;ES;2022-10-20
1024;52;M;RJ;2022-11-04
1025;52;M;RJ;2022-10-09
1026;18;M;MG;2023-03-09
1027;57;F;MG;2021-03-18
1028;39;M;ES;2021-03-22
1029;46;F;MG;2022-07-08
1030;25;F;RJ;2022-09-28
1031;28;F;SP;2023-01-12
1032;58;M;SC;2024-05-10
1033;54;F;RJ;2023-04-26
1034;31;F;ES;2025-01-10
1035;47;M;SP;2021-04-17
1036;52;M;SP;2023-08-23
1037;38;F;SC;2024-08-08
1038;54;F;RJ;2022-11-17
1039;22;F;RS;2023-07-30
1040;36;F;SP;2021-11-08
1041;31;F;SP;2022-08-22
1042;43;F;MG;2025-03-21
1043;21;F;SP;2022-11-15
1044;42;Outro;ES;2022-09-25
1045;62;F;SP;2022-10-30
1046;59;F;MG;2022-08-22
1047;42;M;PR;2024-12-20
1048;35;F;PR;2025-06-22
1049;57;F;ES;2022-02-19
1050;25;M;SC;2024-03-04
1051;56;F;SC;2025-03-23
1052;57;F;RS;2023-02-11
1053;31;F;RS;2024-10-19
1054;49;F;ES;2022-01-19
1055;55;F;SP;2023-11-22
1056;50;M;SP;2022-06-24
1057;40;F;PR;2025-12-01
1058;32;F;PR;2022-05-02
1059;50;F;RJ;2025-11-15
1060;42;Outro;PR;2024-10-20
1061;34;;RS;2021-09-21
1062;50;F;PR;2024-03-11
1063;64;M;ES;2021-01-30
1064;19;M;RJ;2023-06-18
1065;31;F;SC;2021-05-10
1066;57;F;RJ;2023-12-30
1067;57;F;SP;2021-04-29
1068;56;M;SP;2021-11-23
1069;23;M;RJ;2023-12-30
1070;23;M;RJ;2021-07-27
1071;20;F;SP;2021-04-01
1072;24;F;RS;2021-04-30
1073;25;M;ES;2023-09-09
1074;59;M;ES;2021-07-26
1075;32;F;ES;2022-02-10
1076;64;M;ES;2023-02-07
1077;46;F;SP;2022-07-01
1078;50;M;RS;2021-05-04
1079;47;F;MG;2021-04-22
1080;56;F;PR;2023-10-07
1081;44;M;PR;2024-05-15
1082;53;F;PR;2023-09-10
1083;46;M;PR;2022-09-06
1084;55;F;SP;2023-08-03
1085;50;M;MG;2024-11-10
1086;54;Outro;SP;2022-12-07
1087;44;F;MG;2025-11-12
1088;50;F;SP;2021-05-27
1089;21;F;RS;2021-05-12
1090;39;F;RJ;2023-01-02
1091;19;F;MG;2023-04-30
1092;27;M;PR;2021-04-14
1093;22;Outro;MG;2022-07-07
1094;27;M;SC;2022-07-22
1095;50;F;ES;2023-02-01
1096;55;M;MG;2024-06-19
1097;30;M;SC;2023-07-16
1098;48;F;ES;2025-07-21
1099;64;F;SC;2022-10-24
1100;53;F;ES;2024-09-16
1101;62;M;RJ;2023-08-02
1102;41;F;MG;2023-04-28
1103;32;M;SC;2023-06-15
1104;46;F;RS;2024-03-18
1105;25;;RJ;2021-06-18
1106;22;F;PR;2022-07-11
1107;46;M;MG;2023-09-12
1108;64;F;SP;2024-01-13
1109;21;F;SP;2022-06-04
1110;29;M;SP;2021-04-17
1111;62;;RS;2023-06-04
1112;19;F;SC;2024-07-12
1113;44;F;SC;2022-10-20
1114;48;F;ES;2021-01-31
1115;53;F;SP;2025-11-15
1116;53;F;PR;2025-04-20
1117;43;M;SC;2021-09-04
1118;60;Outro;RS;2023-07-15
1119;44;F;MG;2025-04-03
1120;22;F;SC;2021-01-24
1121;37;F;MG;2022-05-13
1122;28;F;RS;2023-05-04
1123;27;F;SC;2021-10-31
1124;57;F;ES;2024-11-22
1125;55;F;ES;2024-11-27
1126;23;F;ES;2021-11-12
1127;25;F;PR;2021-10-05
1128;40;F;SC;2022-06-26
1129;64;F;MG;2024-03-12
1130;43;M;RS;2023-02-28
1131;63;M;SC;2024-12-04
1132;60;M;RS;2021-12-22
1133;29;F;RJ;2025-03-28
1134;43;F;ES;2024-05-11
1135;30;F;SP;2021-09-07
1136;57;F;RS;2021-04-13
1137;35;M;RJ;2025-01-31
1138;42;F;RS;2021-02-04
1139;50;F;RJ;2024-09-09
1140;64;F;RS;2022-06-16
1141;57;F;ES;2022-07-13
1142;60;;SP;2025-06-08
1143;29;F;ES;2024-07-15
1144;61;F;RS;2023-12-13
1145;53;F;ES;2023-02-24
1146;21;;SP;2021-01-18
1147;22;F;RJ;2024-02-02
1148;54;F;RJ;2021-06-01
1149;25;F;RS;2025-08-28
1150;59;M;SC;2023-10-13
1151;45;F;SP;2023-05-23
1152;48;F;RJ;2024-12-08
1153;26;M;PR;2024-01-13
1154;46;;ES;2024-08-24
1155;31;F;RS;2024-03-20
1156;57;M;PR;2022-07-03
1157;58;F;PR;2022-01-14
1158;39;M;SC;2022-04-03
1159;28;F;SC;2021-12-19
1160;40;F;SC;2025-08-15
1161;18;M;PR;2022-01-11
1162;63;M;MG;2021-07-27
1163;54;F;MG;2025-05-05
1164;38;M;PR;2025-10-22
1165;43;F;ES;2022-04-05
1166;63;M;RS;2024-11-28
1167;53;M;PR;2025-05-02
1168;40;F;RS;2022-06-14
1169;18;M;PR;2022-04-30
1170;57;F;SC;2021-05-02
1171;32;F;RS;2023-03-05
1172;38;F;SC;2024-02-18
1173;64;F;SC;2021-09-08
1174;26;M;MG;2024-08-15
1175;26;F;PR;2021-02-16
1176;27;F;ES;2025-06-09
1177;43;M;ES;2024-08-15
1178;58;F;SC;2023-06-15
1179;52;F;SC;2025-08-23
1180;42;F;PR;2025-03-23
1181;43;M;ES;2021-09-02
1182;28;F;PR;2025-10-17
1183;55;F;RS;2025-10-14
1184;19;F;MG;2022-12-25
1185;24;M;PR;2021-08-06
1186;35;F;SC;2023-02-02
1187;44;;RJ;2024-09-29
1188;51;F;MG;2024-08-30
1189;44;M;ES;2025-09-13
1190;34;F;ES;2022-08-27
1191;60;F;SC;2025-10-20
1192;61;Outro;SC;2021-10-17
1193;41;F;MG;2022-08-25
1194;42;F;SC;2023-09-23
1195;24;F;RJ;2024-05-05
1196;23;;MG;2022-11-27
1197;41;F;SC;2025-05-21
1198;50;F;RS;2024-12-10
1199;46;M;SP;2022-09-02
1200;60;F;RJ;2021-11-02
1201;39;M;MG;2025-02-10
1202;43;F;SP;2022-06-20
1203;45;M;PR;2024-05-28
1204;38;F;RJ;2025-09-06
1205;24;F;PR;2023-01-27
1206;34;F;SP;2025-07-08
1207;37;F;ES;2023-10-11
1208;58;F;ES;2021-12-20
1209;37;F;SC;2023-01-05
1210;39;F;ES;2021-08-23
1211;45;F;PR;2021-11-02
1212;57;F;RJ;2024-02-08
1213;24;F;PR;2021-11-10
1214;18;F;PR;2023-08-06
1215;49;F;ES;2023-11-03
1216;30;F;PR;2025-07-19
1217;47;F;SP;2023-04-07
1218;40;Outro;MG;2021-06-16
1219;36;M;MG;2021-02-22
1220;49;F;MG;2024-04-24
1221;47;F;SC;2021-10-03
1222;46;M;RS;2022-03-23
1223;62;F;RS;2021-12-18
1224;46;M;ES;2021-01-10
1225;47;F;RS;2022-02-14
1226;33;M;ES;2021-05-27
1227;57;F;MG;2025-02-09
1228;36;F;RJ;2023-04-09
1229;35;F;SC;2022-09-22
1230;18;;MG;2023-05-02
1231;31;M;PR;2022-03-04
1232;64;F;RS;2022-05-03
1233;19;F;MG;2025-04-03
1234;45;F;RS;2024-11-01
1235;47;F;MG;2025-10-28
1236;55;F;RS;2024-02-10
1237;21;F;RJ;2022-08-07
1238;18;M;ES;2022-10-18
1239;25;M;RS;2022-09-08
1240;46;F;ES;2021-08-03
1241;56;F;PR;2023-09-19
1242;20;Outro;MG;2022-05-25
1243;49;M;SP;2022-05-26
1244;27;M;PR;2025-06-01
1245;27;;RS;2021-01-26
1246;36;M;ES;2025-11-01
1247;63;F;RJ;2021-07-12
1248;51;F;RS;2021-04-13
1249;50;;ES;2024-05-13
1250;40;F;ES;2022-02-15
1251;45;F;RS;2025-12-01
1252;49;F;RJ;2023-01-15
1253;24;M;MG;2021-02-20
1254;46;;MG;2024-02-29
1255;25;F;RS;2021-12-09
1256;18;F;RS;2025-05-21
1257;20;M;RS;2024-11-24
1258;41;F;ES;2021-07-21
1259;40;F;RS;2021-10-27
1260;25;Outro;PR;2021-05-26
1261;64;F;SP;2023-02-09
1262;54;F;RS;2022-04-07
1263;20;F;PR;2023-07-05
1264;50;F;SC;2023-04-04
1265;45;Outro;PR;2022-05-19
1266;64;F;ES;2025-06-28
1267;25;F;ES;2021-05-31
1268;51;F;SP;2025-07-12
1269;52;F;SP;2024-09-01
1270;49;M;SP;2021-07-18
1271;41;M;ES;2022-03-05
1272;31;Outro;ES;2021-10-30
1273;49;F;PR;2023-06-23
1274;63;M;ES;2022-05-13
1275;60;F;SC;2023-06-20
1276;33;M;MG;2023-03-02
1277;21;M;MG;2021-04-15
1278;54;F;SP;2021-01-10
1279;38;F;ES;2025-07-07
1280;31;F;SC;2023-11-17
1281;48;F;MG;2022-09-03
1282;35;;PR;2023-02-08
1283;24;F;RJ;2021-11-23
1284;27;F;RS;2025-02-27
1285;24;F;PR;2023-06-02
1286;50;M;RJ;2025-07-30
1287;40;F;SC;2023-06-26
1288;38;F;PR;2023-01-08
1289;36;F;MG;2021-05-07
1290;36;F;ES;2024-02-14
1291;53;F;RJ;2023-07-13
1292;46;M;ES;2021-06-20
1293;35;F;SC;2021-07-31
1294;19;F;RS;2023-07-13
1295;18;F;RS;2021-07-08
1296;64;F;ES;2025-02-22
1297;22;F;MG;2023-07-22
1298;37;F;SC;2022-01-22
1299;28;F;RS;2023-02-16
1300;59;F;SP;2023-10-09
1301;19;F;SP;2022-12-27
1302;20;M;RJ;2025-06-13
1303;40;F;MG;2024-02-28
1304;29;M;ES;2021-01-23
1305;37;M;PR;2024-04-17
1306;22;F;PR;2022-02-05
1307;54;M;SC;2022-05-20
1308;55;F;RJ;2023-07-10
1309;47;F;RJ;2024-12-05
1310;26;F;RJ;2025-04-05
1311;51;F;MG;2021-11-25
1312;61;F;PR;2022-04-16
1313;52;F;SC;2024-12-14
1314;39;F;MG;2022-02-16
1315;61;F;SC;2023-01-24
1316;41;F;MG;2025-11-11
1317;34;F;ES;2021-01-29
1318;27;F;MG;2021-09-02
1319;47;F;MG;2025-07-14
1320;63;F;ES;2023-07-27
1321;40;F;SP;2023-04-06
1322;49;M;ES;2025-04-17
1323;34;M;RJ;2025-08-03
1324;34;F;RS;2025-08-21
1325;31;M;SP;2023-12-20
1326;26;F;RS;2021-05-19
1327;57;F;PR;2021-12-23
1328;19;Outro;RS;2021-07-31
1329;62;F;SC;2024-03-08
1330;42;Outro;MG;2024-10-23
1331;56;F;SP;2025-07-05
1332;26;F;PR;2022-05-01
1333;39;F;ES;2025-02-25
1334;60;F;ES;2024-09-21
1335;63;F;RJ;2025-11-22
1336;21;F;RS;2025-06-23
1337;43;M;RJ;2021-06-27
1338;46;F;SP;2022-05-28
1339;62;F;RS;2025-06-13
1340;51;F;SC;2021-04-23
1341;40;M;MG;2021-10-10
1342;54;F;ES;2024-02-14
1343;28;F;SP;2022-06-28
1344;23;;RS;2025-12-03
1345;35;F;SP;2021-02-10
1346;38;F;SC;2023-07-21
1347;59;M;RS;2024-04-05
1348;53;M;SP;2023-05-05
1349;58;F;RJ;2024-05-29
1350;55;F;SC;2023-07-15
1351;51;M;ES;2025-10-16
1352;34;F;RS;2021-11-09
1353;54;Outro;RJ;2024-10-01
1354;42;F;RJ;2022-04-16
1355;55;F;SC;2024-02-29
1356;29;F;SC;2021-02-17
1357;40;M;SP;2021-05-14
1358;59;M;PR;2022-06-03
1359;39;F;PR;2025-04-29
1360;38;Outro;PR;2023-09-26
1361;44;F;RS;2021-11-13
1362;48;F;RS;2025-01-01
1363;23;M;SP;2024-12-29
1364;44;M;MG;2021-03-27
1365;57;M;RS;2023-12-08
1366;51;M;ES;2023-10-07
1367;29;F;SP;2022-05-05
1368;62;F;SP;2022-02-28
1369;24;Outro;RJ;2022-01-22
1370;27;F;PR;2023-07-15
1371;62;F;SC;2021-08-28
1372;34;M;SP;2025-08-15
1373;43;F;MG;2025-01-14
1374;38;M;RS;2021-09-15
1375;45;F;ES;2021-02-13
1376;63;M;MG;2024-04-06
1377;19;F;SP;2024-04-29
1378;60;F;SP;2022-10-26
1379;18;F;RJ;2025-05-05
1380;53;F;MG;2024-07-23
1381;43;F;RJ;2023-10-04
1382;46;F;SC;2024-10-24
1383;38;F;MG;2024-08-22
1384;28;F;PR;2025-06-19
1385;57;F;SC;2023-01-24
1386;28;F;PR;2021-04-15
1387;53;M;MG;2023-08-12
1388;56;F;RJ;2023-07-16
1389;57;M;PR;2024-12-15
1390;52;M;SP;2024-10-04
1391;51;M;RS;2025-12-01
1392;64;M;ES;2023-08-12
1393;41;F;RJ;2025-08-01
1394;39;M;SC;2024-09-04
1395;22;F;RS;2024-12-14
1396;50;M;SC;2022-11-26
1397;53;M;MG;2021-02-26
1398;64;F;SC;2021-08-28
1399;37;F;ES;2023-09-08
1400;36;F;ES;2022-03-03
1401;52;M;SP;2022-09-09
1402;60;F;SC;2022-07-31
1403;34;F;RJ;2023-09-29
1404;62;F;ES;2021-05-20
1405;60;F;RJ;2021-03-03
1406;51;;SP;2021-06-01
1407;26;M;MG;2021-05-10
1408;43;F;ES;2022-03-07
1409;19;F;ES;2025-07-20
1410;26;F;ES;2025-01-03
1411;26;F;SC;2024-05-20
1412;57;M;RJ;2022-02-04
1413;34;F;RS;2022-11-05
1414;18;F;ES;2025-10-07
1415;42;M;RJ;2022-06-25
1416;60;Outro;SC;2021-07-01
1417;57;F;PR;2023-12-11
1418;59;F;PR;2025-11-06
1419;42;F;RJ;2022-06-10
1420;56;M;SC;2021-12-16
1421;52;;PR;2023-12-18
1422;20;F;SP;2022-02-23
1423;54;F;SP;2024-03-06
1424;61;M;PR;2022-10-02
1425;61;M;MG;2021-02-06
1426;47;;RJ;2022-05-09
1427;55;F;PR;2021-12-25
1428;51;F;RJ;2024-01-14
1429;29;F;RS;2025-10-12
1430;36;F;RS;2022-10-13
1431;54;F;SC;2022-06-23
1432;61;F;RS;2021-12-10
1433;34;F;RS;2023-01-15
1434;27;M;PR;2021-06-20
1435;64;F;SP;2025-09-10
1436;29;M;SC;2023-05-16
1437;33;F;RS;2021-01-20
1438;41;M;MG;2021-10-30
1439;36;F;RJ;2023-02-15
1440;25;M;MG;2023-09-24
1441;48;F;RS;2024-05-05
1442;38;F;SP;2021-11-23
1443;34;M;RS;2022-07-30
1444;40;F;ES;2025-04-29
1445;54;F;ES;2025-11-15
1446;33;M;RJ;2023-11-02
1447;23;M;SC;2021-12-27
1448;25;F;SP;2023-02-11
1449;42;F;RS;2021-10-23
1450;35;F;RJ;2024-11-27
1451;42;F;SC;2025-01-01
1452;29;;RJ;2023-02-08
1453;32;F;RJ;2024-10-30
1454;43;F;MG;2025-11-06
1455;58;;PR;2023-01-29
1456;62;F;SP;2022-10-15
1457;43;M;MG;2023-03-29
1458;64;F;SC;2022-11-24
1459;49;F;PR;2022-05-15
1460;27;F;RJ;2024-12-20
1461;33;F;ES;2025-08-16
1462;24;F;RS;2023-12-04
1463;34;F;MG;2024-02-07
1464;40;F;SP;2024-01-27
1465;43;F;SP;2025-10-29
1466;38;F;PR;2025-01-08
1467;39;F;MG;2024-01-10
1468;24;F;RJ;2024-05-26
1469;31;M;PR;2021-05-29
1470;32;F;SC;2023-08-05
1471;24;F;SP;2024-01-05
1472;26;M;SC;2025-06-04
1473;25;F;MG;2022-07-18
1474;40;M;ES;2021-03-04
1475;46;M;SC;2025-06-08
1476;35;F;RS;2022-01-29
1477;48;F;RJ;2025-03-07
1478;47;;RS;2024-10-22
1479;56;F;SP;2025-02-10
1480;52;M;RS;2024-07-02
1481;35;F;MG;2021-02-28
1482;59;F;ES;2022-06-04
1483;56;F;SP;2023-03-30
1484;34;F;ES;2022-01-24
1485;31;F;SP;2022-08-11
1486;48;M;PR;2024-12-20
1487;41;Outro;RS;2023-10-11
1488;52;M;PR;2025-06-02
1489;61;F;PR;2022-09-28
1490;62;M;MG;2025-03-06
1491;51;M;PR;2022-06-08
1492;20;Outro;MG;2021-10-07
1493;54;F;RJ;2023-12-05
1494;60;M;PR;2022-07-19
1495;57;F;MG;2024-04-19
1496;43;F;SP;2024-11-25
1497;40;;MG;2024-10-29
1498;61;F;SC;2021-08-22
1499;56;F;MG;2021-07-05
1500;32;M;RS;2023-03-16
1501;21;F;SC;2021-03-16
1502;46;M;SP;2023-07-27
1503;39;M;RS;2022-12-11
1504;42;F;MG;2025-06-03
1505;30;F;RS;2021-08-21
1506;35;M;SP;2024-04-06
1507;50;F;RS;2022-06-19
1508;33;Outro;SC;2024-12-01
1509;62;M;ES;2024-06-07
1510;59;F;PR;2023-06-15
1511;61;F;SC;2023-08-30
1512;19;Outro;RJ;2022-10-09
1513;52;F;MG;2021-10-20
1514;59;F;RS;2024-11-24
1515;51;M;SP;2021-02-07
1516;47;M;PR;2024-06-09
1517;30;F;RS;2021-06-17
1518;30;F;MG;2024-08-01
1519;35;M;PR;2021-04-13
1520;49;M;ES;2021-05-25
1521;49;M;MG;2023-01-25
1522;52;;RS;2022-10-22
1523;56;F;SP;2022-01-01
1524;63;M;ES;2021-06-02
1525;46;;MG;2023-04-08
1526;46;F;PR;2022-02-26
1527;61;F;RS;2021-11-15
1528;33;M;ES;2025-07-20
1529;61;F;SP;2025-09-24
1530;64;F;MG;2022-04-30
1531;27;F;PR;2021-03-24
1532;47;F;RS;2025-04-06
1533;42;F;PR;2024-08-04
1534;56;F;SC;2025-02-21
1535;37;;ES;2024-07-15
1536;22;M;RS;2025-07-15
1537;18;M;MG;2025-07-05
1538;47;F;SC;2021-03-20
1539;20;M;PR;2024-10-31
1540;62;M;ES;2025-06-09
1541;31;M;RJ;2025-06-04
1542;47;F;RS;2021-05-31
1543;21;F;PR;2023-01-26
1544;35;M;ES;2022-12-31
1545;54;M;RJ;2021-01-15
1546;42;M;RS;2021-04-11
1547;18;F;ES;2023-02-19
1548;63;F;PR;2024-11-12
1549;32;M;RJ;2023-11-25
1550;26;F;RS;2021-12-17
1551;32;M;ES;2023-08-15
1552;41;;MG;2021-10-10
1553;21;M;RJ;2022-09-29
1554;29;F;ES;2025-10-26
1555;54;F;MG;2025-08-24
1556;54;M;RJ;2022-06-09
1557;60;M;ES;2021-06-14
1558;23;F;PR;2022-03-04
1559;56;F;RJ;2024-07-05
1560;63;F;RJ;2023-07-23
1561;41;M;RS;2022-03-19
1562;28;M;MG;2022-09-18
1563;30;;SC;2024-02-18
1564;51;F;RS;2021-03-10
1565;42;M;SC;2021-10-01
1566;24;F;ES;2022-07-14
1567;21;F;PR;2023-04-29
1568;25;M;MG;2024-09-07
1569;37;F;RJ;2024-10-17
1570;46;F;SC;2022-07-24
1571;62;M;MG;2022-08-13
1572;63;F;MG;2022-05-14
1573;27;F;RS;2021-07-23
1574;60;F;MG;2025-10-27
1575;51;F;RJ;2023-02-14
1576;43;Outro;RS;2025-03-10
1577;58;F;SP;2025-06-27
1578;20;M;MG;2024-02-07
1579;23;F;SP;2024-07-12
1580;22;F;SC;2022-01-23
1581;22;F;PR;2022-02-20
1582;64;M;RS;2023-06-20
1583;40;F;SC;2025-05-11
1584;26;M;RS;2021-11-08
1585;52;F;PR;2021-09-09
1586;37;;PR;2025-05-27
1587;59;M;RS;2025-08-04
1588;52;M;SC;2024-11-12
1589;35;M;ES;2025-09-12
1590;34;F;RJ;2021-07-22
1591;41;M;SP;2021-04-20
1592;20;F;ES;2021-03-23
1593;49;F;SP;2025-06-08
1594;52;F;RS;2023-02-08
1595;55;F;RJ;2021-07-12
1596;30;F;RS;2021-05-19
1597;64;F;MG;2021-08-09
1598;42;F;RS;2024-04-27
1599;26;F;SC;2023-05-11
1600;21;F;ES;2021-12-06
1601;31;;RS;2022-04-23
1602;54;Outro;RJ;2023-08-17
1603;51;Outro;SC;2024-12-16
1604;28;F;ES;2024-05-05
1605;58;F;RS;2023-03-24
1606;20;;PR;2025-05-29
1607;45;Outro;RS;2021-07-17
1608;46;M;ES;2024-09-09
1609;26;F;MG;2024-07-07
1610;20;F;MG;2021-07-18
1611;42;M;SP;2023-03-27
1612;51;F;ES;2024-03-06
1613;29;F;RS;2024-10-01
1614;59;M;PR;2025-03-04
1615;26;M;RS;2021-06-24
1616;32;F;MG;2022-05-04
1617;57;F;SP;2025-02-01
1618;42;;RS;2021-11-12
1619;22;F;PR;2023-03-31
1620;28;M;PR;2022-01-15
1621;51;M;RS;2022-03-18
1622;41;M;PR;2023-05-15
1623;32;M;RJ;2021-05-13
1624;55;F;MG;2023-09-08
1625;25;F;RJ;2023-11-17
1626;22;F;RJ;2023-07-26
1627;43;F;MG;2024-07-04
1628;35;F;ES;2025-05-06
1629;23;F;SC;2022-10-18
1630;54;M;SP;2024-10-11
1631;30;F;RS;2021-08-24
1632;45;F;SC;2025-08-23
1633;22;F;SC;2023-09-16
1634;30;M;SC;2024-10-14
1635;34;F;SC;2023-03-26
1636;57;F;MG;2023-07-08
1637;62;F;SC;2024-07-18
1638;49;M;SP;2025-08-17
1639;46;;RS;2025-04-22
1640;20;;ES;2025-03-14
1641;57;F;MG;2025-10-19
1642;51;F;SC;2022-03-15
1643;57;F;PR;2025-07-24
1644;44;F;RS;2022-08-11
1645;30;F;MG;2025-02-03
1646;62;F;ES;2025-09-29
1647;50;M;SC;2024-08-27
1648;23;F;RJ;2024-05-25
1649;41;F;MG;2022-09-03
1650;36;F;RS;2024-08-28
1651;33;F;RS;2021-08-18
1652;57;M;PR;2025-07-03
1653;45;M;RS;2021-12-06
1654;50;M;MG;2025-02-27
1655;58;F;RJ;2021-06-13
1656;30;F;MG;2021-04-26
1657;60;F;PR;2021-03-12
1658;62;;ES;2025-10-16
1659;42;;PR;2023-04-30
1660;59;M;ES;2023-12-13
1661;53;F;PR;2025-06-09
1662;44;F;SP;2021-12-08
1663;55;F;MG;2023-07-24
1664;24;M;RS;2022-08-11
1665;22;M;MG;2023-02-18
1666;60;M;RJ;2025-11-19
1667;62;F;SP;2021-11-28
1668;48;F;RJ;2024-01-08
1669;40;F;MG;2023-08-26
1670;59;F;RJ;2021-04-17
1671;27;F;ES;2021-03-23
1672;49;F;SP;2024-05-10
1673;60;M;RS;2022-01-27
1674;47;M;PR;2021-08-18
1675;56;F;ES;2025-10-29
1676;48;F;SC;2021-01-20
1677;35;F;PR;2023-02-19
1678;53;M;RJ;2024-09-08
1679;19;F;MG;2025-01-31
1680;31;F;ES;2025-09-10
1681;30;M;SP;2022-10-14
1682;46;F;PR;2024-08-26
1683;29;F;SC;2022-04-17
1684;56;M;ES;2022-08-15
1685;19;M;RS;2025-09-14
